p1,p2,label,f_label
O95801,Q8N9F0,0,PPI
Q12778,Q8N9F7,0,IDPPI
Q8N8B7,Q8N9I9,1,PPI
A6NCI5,Q8N9L9,0,IDPPI
P0C7A2,Q8N9L9,0,IDPPI
Q96PV7,Q8N9M5,0,IDPPI
P78332,Q8N9N7,0,IDPPI
Q13606,Q8N9N7,0,PPI
Q9BRS8,Q8N9N7,0,IDPPI
B2RV13,Q8N9N8,0,PPI
O00115,Q8N9N8,0,PPI
O00560,Q8N9N8,1,PPI
O75558,Q8N9N8,1,PPI
P63218,Q8N9N8,0,PPI
Q96CW1,Q8N9N8,1,PPI
Q9UJV3,Q8N9N8,1,PPI
P59051,Q8N9R8,0,IDPPI
Q6B0B8,Q8N9R8,0,PPI
Q15170,Q8N9S9,0,IDPPI
Q8IYP2,Q8N9S9,0,PPI
Q8NAA6,Q8N9S9,0,IDPPI
B0I1T2,Q8N9U0,0,PPI
P0DPB3,Q8N9U0,0,IDPPI
P10523,Q8N9U0,0,PPI
Q92982,Q8N9U0,0,IDPPI
O00764,Q8N9V3,0,PPI
O95428,Q8N9V3,0,PPI
Q01804,Q8N9V3,0,IDPPI
O43181,Q8N9W5,0,PPI
P56177,Q8N9W5,0,IDPPI
Q5HYJ3,Q8N9W5,0,IDPPI
O94916,Q8N9Z0,0,IDPPI
Q24JQ0,Q8N9Z0,0,PPI
Q6ZTW0,Q8N9Z0,0,PPI
Q9P1G2,Q8N9Z0,0,IDPPI
O76064,Q8NA19,0,PPI
P46060,Q8NA19,0,PPI
P50443,Q8NA19,0,PPI
P60602,Q8NA19,0,PPI
Q8NBR9,Q8NA19,0,IDPPI
Q5W041,Q8NA23,0,PPI
Q6ZMR5,Q8NA23,0,PPI
Q8IZ13,Q8NA23,0,PPI
Q8IZ96,Q8NA23,0,IDPPI
Q7L5Y6,Q8NA29,0,PPI
Q7Z4V0,Q8NA29,0,IDPPI
P56693,Q8NA54,0,IDPPI
Q14914,Q8NA54,0,PPI
Q7L945,Q8NA54,0,PPI
Q8TAP8,Q8NA54,0,IDPPI
Q9NS64,Q8NA54,0,IDPPI
P04424,Q8NA56,0,PPI
Q8N4Q0,Q8NA56,0,PPI
Q8N5Q1,Q8NA56,0,IDPPI
P01241,Q8NA58,0,PPI
P26641,Q8NA58,0,PPI
P57077,Q8NA58,0,IDPPI
Q6UWJ8,Q8NA58,0,IDPPI
Q8WVI0,Q8NA58,0,IDPPI
Q9P2B7,Q8NA58,0,IDPPI
O60941,Q8NA61,1,IDPPI
P00540,Q8NA61,1,IDPPI
Q8IYE0,Q8NA61,1,IDPPI
Q8TBB1,Q8NA61,1,IDPPI
Q96EY8,Q8NA61,1,IDPPI
Q96NC0,Q8NA61,1,IDPPI
Q9H204,Q8NA61,1,IDPPI
Q9UGJ1,Q8NA61,1,IDPPI
Q9UKJ5,Q8NA61,1,IDPPI
A6NGA9,Q8NA66,0,PPI
O43676,Q8NAA4,0,PPI
P03905,Q8NAA4,0,PPI
P33241,Q8NAA4,0,IDPPI
Q9BU68,Q8NAA4,0,IDPPI
E5RJM6,Q8NAA5,0,PPI
O94812,Q8NAA5,0,PPI
Q02221,Q8NAA5,0,PPI
Q5VXJ0,Q8NAA5,0,PPI
Q7L9B9,Q8NAA5,0,PPI
Q8WWA1,Q8NAA5,0,IDPPI
Q9BS18,Q8NAA5,0,IDPPI
Q9H1M3,Q8NAA5,0,IDPPI
Q86XP0,Q8NAB2,0,PPI
Q9NPG3,Q8NAB2,0,IDPPI
A1L0T0,Q8NAC3,0,PPI
Q9ULJ3,Q8NAC3,0,IDPPI
A2RU14,Q8NAG6,0,PPI
P10632,Q8NAG6,0,PPI
Q70HW3,Q8NAG6,0,PPI
G3V211,Q8NAU1,0,IDPPI
Q6NXG1,Q8NAU1,0,PPI
D6R901,Q8NB12,0,PPI
P52961,Q8NB12,0,PPI
Q02790,Q8NB12,0,PPI
Q14108,Q8NB12,0,PPI
Q86YT5,Q8NB12,0,PPI
O00628,Q8NB14,0,PPI
P30536,Q8NB14,0,IDPPI
Q3B7T1,Q8NB14,0,PPI
Q5VT99,Q8NB14,0,PPI
Q8IZ96,Q8NB14,0,IDPPI
P11498,Q8NB15,0,PPI
P23381,Q8NB15,0,PPI
Q04844,Q8NB15,0,PPI
Q15120,Q8NB15,0,PPI
Q96DC7,Q8NB15,1,PPI
Q9UI95,Q8NB15,1,PPI
Q9ULJ3,Q8NB15,0,IDPPI
P61289,Q8NB16,0,PPI
Q01968,Q8NB16,0,PPI
Q9BWW8,Q8NB16,0,IDPPI
O94903,Q8NB37,0,PPI
P16619,Q8NB37,0,PPI
P26927,Q8NB37,0,PPI
P31025,Q8NB37,0,PPI
P83876,Q8NB37,0,PPI
P98187,Q8NB37,0,PPI
Q53H47,Q8NB37,0,PPI
Q5VT33,Q8NB37,0,IDPPI
Q9NV39,Q8NB37,0,IDPPI
Q3LI60,Q8NB78,0,IDPPI
Q8N442,Q8NB78,0,PPI
Q9BS18,Q8NB78,0,IDPPI
Q9BUN1,Q8NB78,0,IDPPI
O94923,Q8NBA8,0,PPI
P05771,Q8NBA8,0,PPI
P26640,Q8NBA8,0,PPI
P61962,Q8NBA8,0,PPI
Q8N8Q1,Q8NBA8,0,PPI
I3L1E1,Q8NBD8,0,IDPPI
O14880,Q8NBD8,1,PPI
P0CJ72,Q8NBD8,0,PPI
P11215,Q8NBD8,1,PPI
Q2KHT4,Q8NBD8,0,PPI
Q7Z5V6,Q8NBD8,0,IDPPI
Q96RD7,Q8NBD8,1,PPI
Q9NP94,Q8NBD8,1,PPI
P18146,Q8NBF2,0,IDPPI
Q6P1Q9,Q8NBF2,0,PPI
Q9UIU6,Q8NBF2,0,IDPPI
O43657,Q8NBF6,0,PPI
O14627,Q8NBH2,0,IDPPI
P41222,Q8NBH2,0,PPI
Q9UL58,Q8NBH2,0,IDPPI
Q5VSL9,Q8NBI5,0,PPI
Q6PCB6,Q8NBI5,0,PPI
Q9NU63,Q8NBI5,0,IDPPI
Q9UBS9,Q8NBI5,0,IDPPI
Q15651,Q8NBI6,0,IDPPI
Q6P4E1,Q8NBI6,0,IDPPI
Q9BVK8,Q8NBJ4,1,IDPPI
P43235,Q8NBJ5,0,PPI
Q3MII6,Q8NBJ5,0,PPI
P18075,Q8NBJ7,0,PPI
P22695,Q8NBJ7,0,PPI
Q14CW9,Q8NBJ7,0,IDPPI
Q6UW15,Q8NBJ7,0,PPI
Q9BQ61,Q8NBJ7,0,IDPPI
Q9H5V7,Q8NBJ7,0,IDPPI
O00559,Q8NBJ9,0,IDPPI
O14756,Q8NBJ9,0,PPI
Q06055,Q8NBJ9,0,PPI
Q86Y26,Q8NBK3,0,IDPPI
O95050,Q8NBL1,0,PPI
P33241,Q8NBL1,0,IDPPI
P35052,Q8NBL1,0,PPI
Q14153,Q8NBL1,0,IDPPI
Q8N2C9,Q8NBL1,0,IDPPI
Q9UHD9,Q8NBL1,0,IDPPI
Q5THR3,Q8NBL3,0,PPI
Q5VZ46,Q8NBL3,0,IDPPI
Q7Z5J1,Q8NBL3,0,PPI
Q96QE4,Q8NBL3,0,IDPPI
Q8N0Y5,Q8NBM4,0,PPI
O00584,Q8NBM8,0,PPI
P55285,Q8NBM8,0,PPI
Q5BKX5,Q8NBM8,0,PPI
Q8IYL9,Q8NBM8,0,PPI
Q9UH64,Q8NBM8,0,IDPPI
P42336,Q8NBN3,0,PPI
Q8NHG7,Q8NBN3,0,IDPPI
P23921,Q8NBP0,0,PPI
Q7Z5L2,Q8NBP0,0,IDPPI
Q96GL9,Q8NBP0,0,IDPPI
Q9GZY8,Q8NBP0,0,IDPPI
Q01085,Q8NBP5,0,PPI
Q8IZS8,Q8NBP5,0,PPI
Q9NQZ6,Q8NBP5,0,IDPPI
O14593,Q8NBP7,0,PPI
P35325,Q8NBP7,0,IDPPI
Q10586,Q8NBP7,0,IDPPI
Q9P2G4,Q8NBP7,0,IDPPI
O15305,Q8NBQ5,0,PPI
O75027,Q8NBQ5,0,PPI
P0DJI8,Q8NBQ5,0,PPI
Q8IUK5,Q8NBQ5,0,PPI
O75147,Q8NBQ7,0,PPI
Q16517,Q8NBQ7,0,IDPPI
Q5JVX7,Q8NBQ7,0,IDPPI
Q8N0W3,Q8NBS9,0,PPI
Q96Q35,Q8NBS9,1,PPI
Q9H582,Q8NBS9,0,IDPPI
P0CG30,Q8NBT0,0,PPI
Q6UXH0,Q8NBT0,0,PPI
Q9NRA8,Q8NBT2,0,IDPPI
Q9NZM5,Q8NBT2,0,IDPPI
P01583,Q8NBT3,0,PPI
Q8N5Y2,Q8NBT3,0,PPI
O15530,Q8NBU5,0,PPI
O15544,Q8NBU5,0,IDPPI
Q12982,Q8NBU5,0,PPI
Q14982,Q8NBU5,0,PPI
Q3ZCQ2,Q8NBU5,0,IDPPI
Q86XN7,Q8NBU5,0,IDPPI
P48736,Q8NBV8,0,PPI
Q7L1W4,Q8NBW4,0,PPI
Q8TBC5,Q8NBW4,0,IDPPI
Q96T21,Q8NBW4,0,IDPPI
C9JVW0,Q8NBX0,0,IDPPI
P01160,Q8NBX0,0,IDPPI
P08708,Q8NBX0,0,PPI
Q3LI54,Q8NBX0,0,IDPPI
Q3SYF9,Q8NBX0,0,IDPPI
Q5SW24,Q8NBX0,0,IDPPI
Q8NBP0,Q8NBX0,0,PPI
O43548,Q8NBZ7,0,PPI
Q15032,Q8NBZ7,0,IDPPI
P40337,Q8NC01,0,PPI
Q5VYY1,Q8NC01,0,PPI
Q9HA82,Q8NC01,1,PPI
Q8NHS1,Q8NC24,1,IDPPI
O95198,Q8NC26,1,IDPPI
Q9UMX1,Q8NC26,1,IDPPI
Q5VUM1,Q8NC42,0,IDPPI
Q6IC98,Q8NC42,0,PPI
Q8IYD1,Q8NC42,0,PPI
P55344,Q8NC60,0,PPI
Q15061,Q8NC60,0,PPI
Q2KHT4,Q8NC60,0,PPI
Q9BUN1,Q8NC60,0,IDPPI
P09629,Q8NC67,0,IDPPI
P54750,Q8NC67,0,PPI
Q8IVJ1,Q8NC67,0,PPI
Q8IY42,Q8NC67,0,IDPPI
Q96RM1,Q8NC67,0,IDPPI
P28799,Q8NC69,0,PPI
P48745,Q8NC69,0,PPI
Q8TBB1,Q8NC69,1,PPI
Q8WWY3,Q8NC69,1,PPI
Q9BYX2,Q8NC69,1,PPI
O15145,Q8NC74,1,IDPPI
Q13526,Q8NC74,1,IDPPI
Q9H6Z9,Q8NC74,1,IDPPI
O15370,Q8NC96,0,IDPPI
Q12864,Q8NC96,0,PPI
Q7RTT9,Q8NC96,0,PPI
Q86TX2,Q8NC96,0,PPI
Q8IYI8,Q8NC96,0,PPI
Q8N6S5,Q8NCC3,0,IDPPI
P0CZ25,Q8NCE0,0,IDPPI
P10415,Q8NCE0,0,PPI
P62736,Q8NCE0,0,PPI
Q86VP1,Q8NCE0,1,PPI
H3BMG3,Q8NCE2,0,IDPPI
P30953,Q8NCE2,0,PPI
P50991,Q8NCE2,0,PPI
Q3MIT2,Q8NCE2,0,PPI
Q99081,Q8NCE2,0,IDPPI
P17858,Q8NCF0,0,PPI
Q15013,Q8NCF0,0,PPI
Q5H9S7,Q8NCF0,0,PPI
Q8N6T0,Q8NCF0,0,PPI
Q9P1A6,Q8NCF0,0,IDPPI
Q9Y2B9,Q8NCF0,0,IDPPI
O60688,Q8NCG7,0,PPI
O95866,Q8NCG7,0,PPI
Q7Z3D4,Q8NCG7,0,IDPPI
Q14457,Q8NCH0,0,PPI
Q5J8M3,Q8NCH0,0,IDPPI
Q8TB05,Q8NCH0,0,IDPPI
O75386,Q8NCJ5,0,PPI
P34059,Q8NCJ5,0,PPI
P62899,Q8NCJ5,0,PPI
Q8IXT1,Q8NCJ5,0,IDPPI
O60391,Q8NCK3,0,PPI
P00156,Q8NCK3,0,PPI
P22694,Q8NCK3,0,PPI
P25092,Q8NCK3,0,PPI
Q13610,Q8NCK3,0,PPI
Q6L8G9,Q8NCK3,0,IDPPI
Q6NZ36,Q8NCK3,0,IDPPI
Q9NZ63,Q8NCK3,0,IDPPI
P0C7T5,Q8NCK7,0,IDPPI
P15172,Q8NCK7,0,IDPPI
Q06710,Q8NCK7,0,IDPPI
A6NL88,Q8NCL4,0,IDPPI
O00584,Q8NCL4,0,PPI
Q5JVF3,Q8NCL4,0,PPI
Q96S66,Q8NCL8,0,IDPPI
A6NLJ0,Q8NCL9,0,IDPPI
P43080,Q8NCL9,0,IDPPI
P55201,Q8NCL9,0,PPI
Q8IXM3,Q8NCL9,0,PPI
P30520,Q8NCM2,0,PPI
P23142,Q8NCN5,0,PPI
Q5VV41,Q8NCN5,0,PPI
Q7Z3F1,Q8NCN5,0,PPI
O60894,Q8NCQ5,0,PPI
P52746,Q8NCQ5,0,IDPPI
Q9UIS9,Q8NCQ5,0,IDPPI
Q2M2E3,Q8NCR0,0,IDPPI
P20160,Q8NCR3,0,PPI
O60479,Q8NCR9,0,IDPPI
P00450,Q8NCR9,0,PPI
Q13393,Q8NCR9,0,PPI
Q9BXU9,Q8NCS4,0,IDPPI
Q9P0W8,Q8NCS7,0,IDPPI
Q9UQC2,Q8NCS7,0,IDPPI
P55103,Q8NCU1,0,PPI
Q02930,Q8NCU1,0,IDPPI
Q15762,Q8NCU1,0,PPI
P21579,Q8NCV1,0,PPI
Q9NQL9,Q8NCV1,0,IDPPI
P00488,Q8NCW0,0,PPI
P05109,Q8NCW0,0,PPI
Q6EIG7,Q8NCW0,0,PPI
Q7Z589,Q8NCW0,0,IDPPI
Q86WK9,Q8NCW0,0,PPI
Q96T17,Q8NCW0,0,IDPPI
Q9NUC0,Q8NCW0,0,IDPPI
Q9NZV7,Q8NCW0,0,IDPPI
P24001,Q8NCW5,0,PPI
P48039,Q8NCW5,0,PPI
Q92617,Q8NCW5,0,IDPPI
Q96QE3,Q8NCW5,0,IDPPI
P40939,Q8NCW6,0,PPI
P61366,Q8NCW6,0,IDPPI
Q10713,Q8NCW6,0,PPI
Q4G0Z9,Q8NCW6,0,PPI
Q6P996,Q8NCW6,0,PPI
Q6XPR3,Q8NCW6,0,IDPPI
Q8TBB1,Q8NCY6,1,IDPPI
O75751,Q8ND07,0,PPI
P57060,Q8ND07,0,PPI
Q8IZF2,Q8ND07,0,PPI
Q6UUV7,Q8ND71,0,IDPPI
Q9BRK4,Q8ND71,0,IDPPI
Q15286,Q8ND76,0,PPI
O75679,Q8ND83,1,IDPPI
Q8WWY3,Q8ND83,1,IDPPI
Q99471,Q8ND83,1,IDPPI
Q9BSW2,Q8ND83,1,IDPPI
Q8IZ96,Q8NDA8,0,IDPPI
Q5VV41,Q8NDC0,1,IDPPI
A6NDH6,Q8NDC4,0,PPI
Q6Q788,Q8NDC4,1,PPI
Q4VX62,Q8NDG6,0,IDPPI
Q7Z2Z1,Q8NDG6,0,IDPPI
Q8N4U5,Q8NDG6,0,PPI
O75448,Q8NDH3,0,PPI
Q69YZ2,Q8NDH3,0,IDPPI
Q9H8U3,Q8NDL9,0,IDPPI
Q13206,Q8NDM7,0,PPI
Q5TID7,Q8NDM7,0,IDPPI
Q13478,Q8NDP4,0,PPI
Q6NSI3,Q8NDP4,0,IDPPI
Q8NAF0,Q8NDP4,0,IDPPI
Q9HC52,Q8NDP4,0,IDPPI
P00540,Q8NDV1,0,PPI
Q537H7,Q8NDV1,0,IDPPI
Q8N6Q3,Q8NDV1,0,PPI
Q96AQ6,Q8NDV1,0,IDPPI
Q96NL1,Q8NDV1,0,IDPPI
A8MZG2,Q8NDV2,0,IDPPI
O94992,Q8NDV2,0,IDPPI
P32971,Q8NDV2,0,PPI
Q13322,Q8NDV2,0,PPI
Q7Z460,Q8NDV2,0,PPI
Q6ZVD8,Q8NDW8,0,PPI
Q8WUZ0,Q8NDW8,0,IDPPI
E5RHQ5,Q8NDX2,0,IDPPI
O75352,Q8NDX2,0,PPI
Q7Z6L0,Q8NDX2,0,IDPPI
Q8WW18,Q8NDX2,0,IDPPI
O00144,Q8NDX9,0,PPI
O15041,Q8NDX9,0,PPI
O75832,Q8NDX9,0,PPI
Q6UXK5,Q8NDX9,0,PPI
P30048,Q8NDY3,0,PPI
Q69YN4,Q8NDY3,0,PPI
Q8N2U0,Q8NDY3,0,PPI
Q9UKI2,Q8NDY3,0,IDPPI
P13569,Q8NDZ4,0,PPI
P46783,Q8NDZ4,0,PPI
Q687X5,Q8NDZ4,0,PPI
O43175,Q8NDZ6,0,PPI
Q7Z4H4,Q8NE00,0,IDPPI
O95970,Q8NE18,0,PPI
Q15032,Q8NE22,0,IDPPI
P14735,Q8NE28,0,PPI
Q2TAA5,Q8NE28,0,PPI
Q3B7J2,Q8NE28,0,PPI
Q8WXF3,Q8NE28,0,IDPPI
Q15365,Q8NE63,0,PPI
Q9HC78,Q8NE63,0,IDPPI
A6NDV4,Q8NE71,0,PPI
P62324,Q8NE71,0,PPI
Q1A5X6,Q8NE71,0,IDPPI
Q9Y4E1,Q8NE71,0,IDPPI
Q502X0,Q8NE79,0,PPI
Q86YC3,Q8NE79,0,PPI
O60220,Q8NE86,0,PPI
P10092,Q8NE86,0,IDPPI
P42771,Q8NE86,0,PPI
O14910,Q8NEA4,0,PPI
P47914,Q8NEA4,0,IDPPI
Q08623,Q8NEA4,0,PPI
Q9NSI2,Q8NEA4,0,IDPPI
P23141,Q8NEB9,0,PPI
Q63HK5,Q8NEB9,0,IDPPI
Q8IVA1,Q8NEB9,0,IDPPI
P62875,Q8NEC7,0,PPI
Q8IXV7,Q8NEC7,0,PPI
Q96PE5,Q8NEC7,0,IDPPI
B1ATL7,Q8NEE6,0,IDPPI
O14792,Q8NEE6,0,PPI
Q5M7Z0,Q8NEE6,0,PPI
Q86Y79,Q8NEE6,0,PPI
O95970,Q8NEF3,0,PPI
O96000,Q8NEF3,0,PPI
P35321,Q8NEF3,0,IDPPI
Q03112,Q8NEF3,0,IDPPI
Q8N7B1,Q8NEG4,0,PPI
Q02447,Q8NEG5,0,IDPPI
P34913,Q8NEG7,0,PPI
Q8N6Y0,Q8NEH6,1,IDPPI
O60645,Q8NEL9,0,PPI
O95900,Q8NEL9,0,PPI
P61236,Q8NEL9,0,PPI
Q02338,Q8NEL9,0,PPI
Q9H094,Q8NEL9,0,IDPPI
O60896,Q8NEM2,0,PPI
Q9NSK7,Q8NEM2,0,IDPPI
P04180,Q8NEM8,0,PPI
P52888,Q8NEM8,0,PPI
Q9UIG4,Q8NEM8,0,IDPPI
A4D263,Q8NEN0,0,IDPPI
Q8N720,Q8NEN0,0,IDPPI
Q8TAE6,Q8NEN0,0,IDPPI
Q8TAM6,Q8NEN0,0,IDPPI
P17096,Q8NEP7,0,IDPPI
Q15777,Q8NEP7,0,PPI
Q19T08,Q8NEP7,0,IDPPI
Q8NBZ7,Q8NEP7,0,PPI
P53597,Q8NEP9,0,PPI
Q5VZ46,Q8NEP9,0,IDPPI
Q8IXS6,Q8NEP9,0,IDPPI
Q9BTA9,Q8NER1,0,IDPPI
P18825,Q8NER5,0,PPI
P54687,Q8NER5,0,PPI
Q16851,Q8NER5,0,PPI
Q7RTX0,Q8NER5,0,PPI
P10144,Q8NES3,0,PPI
A0MZ66,Q8NES8,0,IDPPI
P86481,Q8NES8,0,IDPPI
Q5SQS7,Q8NES8,0,PPI
Q96B23,Q8NES8,0,IDPPI
Q13520,Q8NET1,1,IDPPI
P55344,Q8NET5,0,PPI
P59090,Q8NET5,0,IDPPI
P60006,Q8NET5,0,IDPPI
Q15025,Q8NET5,0,IDPPI
O43623,Q8NET8,0,PPI
O60403,Q8NET8,0,PPI
Q8N307,Q8NET8,0,IDPPI
Q96MG2,Q8NET8,0,IDPPI
A6NJJ6,Q8NEV4,0,PPI
P30040,Q8NEV4,0,PPI
Q5VYS4,Q8NEV4,0,PPI
Q76N32,Q8NEV4,0,IDPPI
Q9NS68,Q8NEV4,0,IDPPI
Q8N9I5,Q8NEV9,0,PPI
Q9NSK7,Q8NEV9,0,IDPPI
P54855,Q8NEW0,0,PPI
Q4G0N7,Q8NEW0,0,IDPPI
Q53HL2,Q8NEW0,0,PPI
Q7Z5W3,Q8NEW0,0,PPI
P58418,Q8NEW7,1,IDPPI
Q96IK0,Q8NEW7,1,IDPPI
Q9P031,Q8NEX5,0,IDPPI
O43657,Q8NEX6,0,PPI
P48723,Q8NEX6,0,PPI
Q9NWM3,Q8NEX6,0,IDPPI
P21145,Q8NEY4,0,PPI
Q8NC54,Q8NEY4,0,IDPPI
Q96N06,Q8NEY4,0,IDPPI
Q96N64,Q8NEY4,0,IDPPI
O95076,Q8NEZ2,0,IDPPI
P13804,Q8NEZ2,0,PPI
Q9BQ61,Q8NEZ2,0,IDPPI
O15127,Q8NEZ5,0,PPI
Q06124,Q8NEZ5,0,PPI
Q15393,Q8NEZ5,0,PPI
Q658Y4,Q8NEZ5,0,PPI
Q92988,Q8NEZ5,0,IDPPI
Q9Y2B4,Q8NEZ5,0,IDPPI
Q15109,Q8NFA0,0,PPI
Q6NVH7,Q8NFA0,0,PPI
Q96M53,Q8NFA0,0,IDPPI
O75096,Q8NFB2,0,PPI
P68032,Q8NFB2,0,PPI
Q03828,Q8NFB2,0,IDPPI
Q9P2Y4,Q8NFB2,0,IDPPI
P55197,Q8NFD2,0,IDPPI
Q99622,Q8NFD2,1,PPI
A6NF89,Q8NFF2,0,PPI
P20591,Q8NFF2,0,PPI
Q6P1X6,Q8NFF2,0,PPI
Q9UJT2,Q8NFF2,0,IDPPI
P52951,Q8NFF5,0,IDPPI
Q13421,Q8NFF5,0,PPI
Q9NRG1,Q8NFF5,1,PPI
O75157,Q8NFH3,0,IDPPI
P23610,Q8NFH3,0,PPI
P60372,Q8NFH3,0,IDPPI
Q86TD4,Q8NFH3,0,IDPPI
Q86TZ1,Q8NFH3,0,PPI
Q8IY63,Q8NFH3,0,IDPPI
O00178,Q8NFH4,0,PPI
P06733,Q8NFH4,0,PPI
P55056,Q8NFH4,0,PPI
O14543,Q8NFJ6,0,PPI
O75493,Q8NFJ6,0,PPI
Q13017,Q8NFJ6,0,PPI
Q9UIH9,Q8NFJ6,0,IDPPI
P17096,Q8NFJ9,0,IDPPI
Q6P5X5,Q8NFJ9,0,PPI
Q96BZ8,Q8NFJ9,0,IDPPI
P49711,Q8NFK1,0,IDPPI
P62899,Q8NFK1,0,PPI
Q13112,Q8NFK1,0,PPI
Q8WWF1,Q8NFK1,0,IDPPI
Q96MC4,Q8NFK1,0,IDPPI
P23141,Q8NFL0,0,PPI
Q8IWX5,Q8NFL0,0,PPI
Q7Z403,Q8NFM4,0,PPI
Q99626,Q8NFM4,0,IDPPI
O00267,Q8NFM7,0,PPI
P01031,Q8NFM7,0,PPI
P28358,Q8NFM7,0,IDPPI
P35663,Q8NFM7,0,IDPPI
P61221,Q8NFM7,0,PPI
O43612,Q8NFP4,0,IDPPI
P52789,Q8NFP4,0,PPI
Q16549,Q8NFP4,0,PPI
Q8IXT1,Q8NFP4,0,IDPPI
P23258,Q8NFP7,0,PPI
Q30KQ9,Q8NFP7,0,PPI
Q53EP0,Q8NFP7,0,PPI
Q9BSD3,Q8NFP7,0,IDPPI
P00325,Q8NFQ5,0,PPI
P51460,Q8NFQ5,0,IDPPI
Q5HY64,Q8NFQ5,0,IDPPI
P11844,Q8NFQ6,0,PPI
P14384,Q8NFQ6,0,PPI
P18621,Q8NFQ6,0,PPI
P55083,Q8NFQ6,0,PPI
P55345,Q8NFQ6,0,PPI
P57088,Q8NFQ6,0,PPI
Q5SQ64,Q8NFQ6,0,PPI
Q9NTK1,Q8NFR3,0,IDPPI
P13498,Q8NFR7,0,PPI
Q6Q788,Q8NFR7,0,PPI
P07954,Q8NFR9,0,PPI
Q13520,Q8NFR9,0,PPI
Q6IF99,Q8NFR9,0,PPI
O60829,Q8NFT2,0,IDPPI
Q68CL5,Q8NFT2,0,PPI
Q6BEB4,Q8NFT2,0,IDPPI
Q8N4S9,Q8NFT2,0,PPI
Q2TB18,Q8NFU0,0,PPI
Q6Q0C0,Q8NFU0,0,PPI
P00918,Q8NFU1,0,PPI
Q8IYS4,Q8NFU3,0,IDPPI
Q8N9V2,Q8NFU3,0,PPI
A6PVL3,Q8NFU5,0,IDPPI
Q5TFE4,Q8NFU5,0,PPI
O43365,Q8NFV4,0,IDPPI
P58505,Q8NFV4,0,IDPPI
Q0VDF9,Q8NFV4,0,PPI
O43482,Q8NFW9,1,IDPPI
P51159,Q8NFW9,1,IDPPI
Q2VPA4,Q8NFX7,0,PPI
A1A4F0,Q8NFY9,0,IDPPI
A1L4K1,Q8NFY9,0,PPI
P13473,Q8NFY9,0,PPI
P41440,Q8NFY9,0,PPI
Q09MP3,Q8NFY9,0,IDPPI
Q9NYX4,Q8NFY9,0,IDPPI
Q9NZY2,Q8NFY9,0,IDPPI
P49366,Q8NFZ0,0,PPI
Q15126,Q8NFZ0,0,PPI
Q5MJ10,Q8NFZ0,0,IDPPI
A2RUB6,Q8NFZ3,0,IDPPI
Q4KMQ1,Q8NFZ3,0,IDPPI
Q6UX34,Q8NFZ3,0,IDPPI
Q71DI3,Q8NFZ3,0,PPI
Q9Y262,Q8NFZ3,0,IDPPI
P12980,Q8NFZ4,0,IDPPI
Q3LI58,Q8NFZ4,0,IDPPI
Q68DK7,Q8NFZ4,0,IDPPI
Q6BEB4,Q8NFZ6,0,IDPPI
Q6ZN16,Q8NFZ6,0,PPI
Q86YT5,Q8NFZ6,0,PPI
Q9BSD3,Q8NFZ6,0,IDPPI
P01037,Q8NFZ8,0,PPI
Q14376,Q8NFZ8,0,PPI
Q5JRK9,Q8NFZ8,0,IDPPI
Q9P298,Q8NFZ8,0,IDPPI
O43772,Q8NG04,0,PPI
Q86VN1,Q8NG04,0,PPI
Q8WV24,Q8NG04,0,IDPPI
Q9H165,Q8NG04,0,IDPPI
Q05329,Q8NG08,0,PPI
Q16514,Q8NG08,0,PPI
Q2KHR2,Q8NG08,0,IDPPI
Q86X76,Q8NG08,0,PPI
Q8IZA3,Q8NG08,0,IDPPI
Q8N9X5,Q8NG08,0,IDPPI
O43819,Q8NG11,0,PPI
P0DJD8,Q8NG11,0,PPI
Q5U4N7,Q8NG11,0,IDPPI
Q86T75,Q8NG11,0,IDPPI
A6NL88,Q8NG41,0,IDPPI
P28074,Q8NG41,0,PPI
P35542,Q8NG48,0,PPI
Q6PCB8,Q8NG48,0,PPI
Q6AZW8,Q8NG50,0,PPI
Q96HT8,Q8NG50,1,PPI
O75071,Q8NG66,0,IDPPI
Q00872,Q8NG66,0,PPI
Q13885,Q8NG66,0,PPI
B3EWG3,Q8NG68,0,IDPPI
Q5XKK7,Q8NG76,0,IDPPI
Q8NAA6,Q8NG76,0,IDPPI
Q15424,Q8NG77,0,IDPPI
Q3KQU3,Q8NG77,0,IDPPI
Q6P4E1,Q8NG77,0,IDPPI
Q15004,Q8NG80,0,IDPPI
Q6ZR37,Q8NG80,0,PPI
Q8WZ69,Q8NG80,0,IDPPI
Q99618,Q8NG81,0,IDPPI
A6NGZ8,Q8NG84,0,IDPPI
Q5K130,Q8NG84,0,IDPPI
Q9UHV2,Q8NG84,0,IDPPI
P35268,Q8NG85,0,PPI
Q15466,Q8NG85,0,PPI
Q2NKJ3,Q8NG92,0,PPI
Q5T6X4,Q8NG92,0,IDPPI
Q06124,Q8NG94,0,PPI
Q8IY42,Q8NG94,0,IDPPI
A6NDB9,Q8NG95,0,IDPPI
O75616,Q8NG95,0,PPI
P55317,Q8NG95,0,IDPPI
O14543,Q8NG97,0,PPI
P17655,Q8NG97,0,PPI
P25789,Q8NG97,0,PPI
Q8N9W5,Q8NG97,0,PPI
P16860,Q8NG98,0,IDPPI
P26715,Q8NG98,0,PPI
Q15916,Q8NG98,0,PPI
Q5T9Z0,Q8NG98,0,PPI
