p1,p2,label,f_label
O15374,Q3B7T3,0,IDPPI
Q8NAA4,Q4V9L6,0,IDPPI
Q96J88,Q6URK8,0,IDPPI
Q6UVM3,Q9HAH7,0,IDPPI
Q8IXI1,Q5T750,0,IDPPI
Q9C0D4,Q7L0J3,0,IDPPI
Q9UBX2,Q0VG99,0,IDPPI
Q9H0W5,Q01850,0,IDPPI
O94916,Q93070,0,IDPPI
Q15904,A6NHQ4,0,IDPPI
A6NMD0,Q9UHQ7,0,IDPPI
O14490,Q9UBB9,0,IDPPI
Q9NVN3,P35325,0,IDPPI
P98194,Q5TA82,0,IDPPI
P49588,Q8N6I4,0,IDPPI
P17405,Q6ZSK4,0,IDPPI
Q6PJ69,Q0IIN9,0,IDPPI
Q5QGS0,Q92886,0,IDPPI
Q8NCD3,Q8WW36,0,IDPPI
Q6L8H2,Q13268,0,IDPPI
Q01538,Q9P0M4,0,IDPPI
Q9H0J4,Q9UHD1,0,IDPPI
Q7Z5J1,Q96A00,0,IDPPI
Q9Y2S6,P13232,0,IDPPI
Q8WTS6,Q00LT1,0,IDPPI
O14746,E9PI22,0,IDPPI
Q8N443,Q14135,0,IDPPI
O60309,P01286,0,IDPPI
Q8TDL5,Q9BR10,0,IDPPI
Q9C0D4,P62829,0,IDPPI
Q96T92,Q14442,0,IDPPI
Q86WS4,Q9ULA0,0,IDPPI
Q5QGS0,Q92581,0,IDPPI
Q5JTC6,O95251,0,IDPPI
P98082,Q5SZD4,0,IDPPI
Q96PG1,H0YL14,0,IDPPI
A6NDL8,Q86XR5,0,IDPPI
Q96Q06,Q8N6V9,0,IDPPI
P35249,Q9NZY2,0,IDPPI
Q9UHG2,O15539,0,IDPPI
Q9Y253,Q8IYS4,0,IDPPI
Q8IXB1,Q8N5S3,0,IDPPI
A6NFK2,Q06141,0,IDPPI
Q96QT6,Q9UBN1,0,IDPPI
Q86XM0,P20382,0,IDPPI
Q9Y6Z2,Q7Z7D3,0,IDPPI
Q9UP79,Q6URK8,0,IDPPI
O00237,C9JUS6,0,IDPPI
Q9NQX6,A2RU37,0,IDPPI
Q8N3Z6,Q96PG2,0,IDPPI
Q66K66,Q9BU68,0,IDPPI
P52790,Q6ZVT6,0,IDPPI
P10071,P02790,0,IDPPI
Q7Z4S6,Q8NA03,0,IDPPI
Q7RTP0,Q9UD71,0,IDPPI
Q01959,Q9NRR8,0,IDPPI
Q96HZ4,Q8N812,0,IDPPI
P98082,Q15646,0,IDPPI
Q8NH03,A8MTZ7,0,IDPPI
Q8NI17,Q96HH4,0,IDPPI
Q9Y4H2,Q5JVG2,0,IDPPI
O95503,Q06055,0,IDPPI
Q9UQ10,Q3LI83,0,IDPPI
Q9UL58,Q9H2U2,0,IDPPI
Q9P2R6,Q3LI66,0,IDPPI
O95158,Q9BW72,0,IDPPI
Q9UKN5,P59534,0,IDPPI
Q6V9R5,Q8NDY8,0,IDPPI
Q9Y222,Q3MIW9,0,IDPPI
Q8NCL4,Q3LI73,0,IDPPI
P20962,Q9BRZ2,0,IDPPI
Q3LI81,P42766,0,IDPPI
Q03188,Q8TA86,0,IDPPI
Q9H094,Q7Z628,0,IDPPI
Q96A33,Q8N729,0,IDPPI
Q9P2B7,B1ANH7,0,IDPPI
O60858,Q8N5W9,0,IDPPI
Q8IZS5,Q8IZ16,0,IDPPI
Q7Z628,I3L1E1,0,IDPPI
O43182,Q4VC39,0,IDPPI
P78312,Q96FZ7,0,IDPPI
O60393,P55347,0,IDPPI
Q92681,Q9BYD2,0,IDPPI
P05060,Q16822,0,IDPPI
Q04741,Q9NPF0,0,IDPPI
Q9H9H5,Q969W0,0,IDPPI
Q9BYG8,H3BQW9,0,IDPPI
Q9UH92,P07492,0,IDPPI
Q9NY43,Q13825,0,IDPPI
Q86XN7,Q9GZZ6,0,IDPPI
Q9C0A0,Q9Y3U8,0,IDPPI
O60927,Q8NDY8,0,IDPPI
Q9P1V8,P02763,0,IDPPI
Q56NI9,Q96HG1,0,IDPPI
Q9H987,O43823,0,IDPPI
O15014,Q9ULK6,0,IDPPI
Q9UPM8,Q96GT9,0,IDPPI
Q8NG99,Q5TH74,0,IDPPI
Q5TC84,Q86XR5,0,IDPPI
Q7Z6Z6,Q9H305,0,IDPPI
A2A3L6,Q9BQM9,0,IDPPI
Q86XR5,P15421,0,IDPPI
Q2M385,O43612,0,IDPPI
P51168,Q8N729,0,IDPPI
O14569,Q17RA5,0,IDPPI
Q9HAW4,Q96EG1,0,IDPPI
Q9UPR6,Q96NL1,0,IDPPI
Q9H2P0,P31249,0,IDPPI
O75363,Q8NCF0,0,IDPPI
P14060,P0CW21,0,IDPPI
Q8IUD6,Q5VUM1,0,IDPPI
Q96LU7,O43493,0,IDPPI
P48378,Q15270,0,IDPPI
P54198,Q9NS26,0,IDPPI
P78371,Q15270,0,IDPPI
Q9UPZ9,Q96IT1,0,IDPPI
P19013,Q96CB5,0,IDPPI
Q9UPS6,P52744,0,IDPPI
Q9NRD9,Q2M1K9,0,IDPPI
Q8IYP9,Q8N4C9,0,IDPPI
A2RU49,Q9Y5R6,0,IDPPI
P43116,P01160,0,IDPPI
A6NCQ9,Q96RP3,0,IDPPI
O95398,Q86U37,0,IDPPI
Q8IY45,P23582,0,IDPPI
Q96F45,Q8WVF2,0,IDPPI
Q13495,Q6NUT3,0,IDPPI
Q96GE6,A6NJI1,0,IDPPI
Q5SV97,Q8N442,0,IDPPI
A8MT70,Q8WWL2,0,IDPPI
Q99965,Q96NL1,0,IDPPI
Q7L0X2,Q9UKL3,0,IDPPI
Q5VYV7,A8MZG2,0,IDPPI
O43520,F5H4A9,0,IDPPI
Q14865,Q86T29,0,IDPPI
P78411,Q7Z7C8,0,IDPPI
Q9Y2Y9,Q8N945,0,IDPPI
O95347,Q30KQ1,0,IDPPI
O43583,O95977,0,IDPPI
Q6ZVD7,Q8TCG5,0,IDPPI
Q16875,P60372,0,IDPPI
A6ND48,Q9H7B7,0,IDPPI
Q8TEM1,Q9UKY7,0,IDPPI
Q6XE38,Q9Y5V0,0,IDPPI
Q6ZU35,Q96H35,0,IDPPI
A6NE02,P60411,0,IDPPI
Q13569,Q9BYQ3,0,IDPPI
O95405,Q86SY8,0,IDPPI
Q0VDD7,Q9Y3P4,0,IDPPI
Q8WXI4,P50549,0,IDPPI
P23229,P20810,0,IDPPI
Q8IWB4,P55789,0,IDPPI
Q9UQD0,P55851,0,IDPPI
Q8WTR2,Q5SVJ3,0,IDPPI
O95785,Q8NBL3,0,IDPPI
Q8N6S4,Q4KMX7,0,IDPPI
P80404,Q5SZD1,0,IDPPI
Q6ULP2,A6NNS2,0,IDPPI
Q9UN67,P60372,0,IDPPI
Q9P2R3,Q5T6X4,0,IDPPI
Q9Y2X7,Q96T59,0,IDPPI
Q8WYQ9,Q9BRZ2,0,IDPPI
Q9Y2S6,Q9UBZ4,0,IDPPI
Q96GE9,P35754,0,IDPPI
Q5BIV9,P35080,0,IDPPI
Q9NWF9,C9JL84,0,IDPPI
Q86XL3,Q5JQF7,0,IDPPI
Q15424,Q9UL49,0,IDPPI
Q9BZW5,Q86SY8,0,IDPPI
Q6ZSY5,Q5T2L2,0,IDPPI
O43868,A6NFR6,0,IDPPI
A2RUB1,Q6H3X3,0,IDPPI
Q6ZNW5,P86434,0,IDPPI
Q8TEQ0,Q96I45,0,IDPPI
I3L273,Q6P4F2,0,IDPPI
Q99755,P0CW21,0,IDPPI
Q9NP98,P30048,0,IDPPI
A6NKL6,Q9UBW8,0,IDPPI
Q9NPG1,Q6L8G8,0,IDPPI
Q7Z5H3,Q9NTI7,0,IDPPI
Q9GZN8,Q96M15,0,IDPPI
Q8N4C8,Q9Y5R5,0,IDPPI
Q9UKT7,Q8N6F7,0,IDPPI
P15085,Q5H9L2,0,IDPPI
A6NIK2,Q68D42,0,IDPPI
P49790,Q16880,0,IDPPI
Q8TEE9,O95968,0,IDPPI
Q9NQC7,Q6ZU52,0,IDPPI
Q9C0D5,Q5T1J6,0,IDPPI
Q9H981,Q8N412,0,IDPPI
Q9GZR7,Q9NTI7,0,IDPPI
Q9H1M3,P10600,0,IDPPI
Q6PJ61,Q6PKH6,0,IDPPI
Q08050,Q6P499,0,IDPPI
Q494V2,Q8NC51,0,IDPPI
Q8NH92,Q13522,0,IDPPI
Q8N531,Q9NRR8,0,IDPPI
P19367,Q9Y5R6,0,IDPPI
Q15477,Q13480,0,IDPPI
Q99666,Q5VT33,0,IDPPI
Q9BXU1,Q9NZH5,0,IDPPI
A8K4G0,Q9BU68,0,IDPPI
Q8IZ40,Q8TB33,0,IDPPI
Q9Y2N7,Q92837,0,IDPPI
A6NMS7,Q5SWH9,0,IDPPI
Q01780,P50549,0,IDPPI
O00398,Q8N7Q2,0,IDPPI
Q969T7,Q16655,0,IDPPI
Q5VXU1,Q9P0S9,0,IDPPI
Q9H1E5,Q96B54,0,IDPPI
Q6DT37,Q7Z6I6,0,IDPPI
Q8IUB9,Q8NFR9,0,IDPPI
Q9NXN4,Q1A5X6,0,IDPPI
Q9HCC6,Q8N8V8,0,IDPPI
Q53EP0,O75157,0,IDPPI
Q9HCL2,Q5JVX7,0,IDPPI
Q8NGC9,Q96KW9,0,IDPPI
P0C7U0,Q5SWA1,0,IDPPI
Q9BSJ5,Q9ULG3,0,IDPPI
P21741,Q7Z3T1,0,IDPPI
Q5T035,Q96LB9,0,IDPPI
P28290,Q8N349,0,IDPPI
Q13127,O94906,0,IDPPI
Q8TF44,Q5T953,0,IDPPI
Q96D46,Q3B7T3,0,IDPPI
P62945,O75689,0,IDPPI
Q01151,Q9H9R9,0,IDPPI
Q9ULJ8,O95561,0,IDPPI
Q969K3,Q3LI73,0,IDPPI
O43290,Q9UQR1,0,IDPPI
Q96SE0,Q96MT4,0,IDPPI
Q96QE5,Q96E16,0,IDPPI
Q86W56,Q9Y215,0,IDPPI
O00409,Q5T0T0,0,IDPPI
Q96JM3,P01589,0,IDPPI
Q9P258,Q96HH4,0,IDPPI
Q9H094,O95931,0,IDPPI
P08151,Q53GD3,0,IDPPI
Q96JP5,P83881,0,IDPPI
Q08050,A1IGU5,0,IDPPI
Q15032,Q9C0H5,0,IDPPI
Q9BZQ8,Q9P1V8,0,IDPPI
O60290,Q9P298,0,IDPPI
Q9H4K7,Q6UE05,0,IDPPI
P60372,P53367,0,IDPPI
Q8N7Q3,P14651,0,IDPPI
Q5R372,Q8NET1,0,IDPPI
P29016,A6NCI5,0,IDPPI
Q13591,P0C7Q2,0,IDPPI
Q9Y237,Q9NWD9,0,IDPPI
Q8TAL6,P0CZ25,0,IDPPI
Q9BQ75,Q96GV9,0,IDPPI
O94850,Q9BV94,0,IDPPI
Q9H7S9,Q86WI0,0,IDPPI
Q9UPC5,Q32Q52,0,IDPPI
Q02086,Q99999,0,IDPPI
Q8N4B5,H3BU77,0,IDPPI
O60548,Q6ZNW5,0,IDPPI
O75807,P62942,0,IDPPI
Q6MZZ7,A6NMD0,0,IDPPI
Q9Y251,Q8NC38,0,IDPPI
Q8IZ52,Q5T5F5,0,IDPPI
Q401N2,Q8TAG6,0,IDPPI
O95900,Q96T59,0,IDPPI
Q6PJ61,Q7Z5A7,0,IDPPI
Q7Z3D4,Q6JVE6,0,IDPPI
Q9Y4B6,Q96RY5,0,IDPPI
A2AJT9,P51970,0,IDPPI
Q6PJW8,Q02318,0,IDPPI
Q9Y487,Q86UU5,0,IDPPI
A6NDL8,Q0P641,0,IDPPI
P16144,Q5JRC9,0,IDPPI
Q96BM1,A0A1B0GUV7,0,IDPPI
O43194,Q9NTK1,0,IDPPI
O97980,Q17RC7,0,IDPPI
O95988,Q9BW61,0,IDPPI
Q9UBU6,P02686,0,IDPPI
Q5VYM1,Q9H3U7,0,IDPPI
P43631,Q6UXB0,0,IDPPI
Q17RP2,Q9Y2B4,0,IDPPI
B9EJG8,P56211,0,IDPPI
Q5JQS6,P19957,0,IDPPI
Q01538,Q8N6M8,0,IDPPI
Q9H6S1,O14603,0,IDPPI
Q06278,Q5JUW0,0,IDPPI
O60284,P08684,0,IDPPI
P24928,Q537H7,0,IDPPI
Q9P2F5,Q8N2I9,0,IDPPI
Q9Y426,Q96B23,0,IDPPI
P02741,Q96BM0,0,IDPPI
Q6ZSY5,Q9BRP8,0,IDPPI
Q8NAA5,Q96E09,0,IDPPI
P07476,Q01850,0,IDPPI
A8MTY7,Q9NX36,0,IDPPI
Q8NH09,Q00LT1,0,IDPPI
Q8TAL5,Q8IXQ8,0,IDPPI
P37275,O14773,0,IDPPI
P59942,Q9NRP2,0,IDPPI
Q8IV16,A6NKF7,0,IDPPI
Q5BKY1,Q5K131,0,IDPPI
P00488,Q9NRJ1,0,IDPPI
Q9UBY0,Q96MZ4,0,IDPPI
Q8N1E6,A6NJB7,0,IDPPI
Q9HBV1,O43908,0,IDPPI
Q6ULP2,Q5GFL6,0,IDPPI
Q9UHD2,Q96EE4,0,IDPPI
Q96T21,O95202,0,IDPPI
Q6X4U4,P05408,0,IDPPI
Q8N614,Q5GJ75,0,IDPPI
P98082,Q8NH60,0,IDPPI
Q9BW61,Q5EE01,0,IDPPI
Q6ZU52,Q9NRB3,0,IDPPI
Q8WUD6,Q8IYD9,0,IDPPI
Q8N4P6,I3L0S3,0,IDPPI
P26717,Q8NI28,0,IDPPI
P25105,P10092,0,IDPPI
Q96B18,Q15465,0,IDPPI
O00217,Q7Z6I5,0,IDPPI
Q30201,Q6UXP3,0,IDPPI
P48595,P06307,0,IDPPI
Q5GLZ8,Q96AQ9,0,IDPPI
Q8TD17,Q9BQE6,0,IDPPI
P28290,Q66K66,0,IDPPI
Q3LI67,P37059,0,IDPPI
Q15049,Q5JRK9,0,IDPPI
P52951,Q68D91,0,IDPPI
O43603,Q4V9L6,0,IDPPI
P16152,Q17RA5,0,IDPPI
Q9HAV4,Q3ZCV2,0,IDPPI
E9PGG2,Q9H2X8,0,IDPPI
Q9BVV6,P22460,0,IDPPI
Q8IY33,Q5T742,0,IDPPI
Q4ZG55,H3BQW9,0,IDPPI
P30556,Q3LI59,0,IDPPI
Q53H76,Q96MU5,0,IDPPI
Q09MP3,P49771,0,IDPPI
Q9HAB8,P62891,0,IDPPI
O94819,P46937,0,IDPPI
O95255,Q8IYU4,0,IDPPI
Q03924,Q6ZSY5,0,IDPPI
Q32NB8,P0C5K7,0,IDPPI
P13349,Q9Y227,0,IDPPI
Q9BV97,Q71F23,0,IDPPI
A6NIU2,Q8NGV7,0,IDPPI
Q9Y467,Q04844,0,IDPPI
Q8IXJ9,Q6TCH7,0,IDPPI
Q86SQ9,Q9UK76,0,IDPPI
P02675,Q8N6G2,0,IDPPI
Q14390,Q8NA69,0,IDPPI
P78549,Q9H246,0,IDPPI
A0AUZ9,Q9NRM6,0,IDPPI
Q2L4Q9,Q5JQC4,0,IDPPI
Q9H427,O00198,0,IDPPI
A8MYU2,O43474,0,IDPPI
Q5FBB7,P31267,0,IDPPI
Q9NVV4,Q15270,0,IDPPI
P04553,Q16671,0,IDPPI
Q96PN7,Q96AM1,0,IDPPI
O94830,Q6PGQ7,0,IDPPI
E7EW31,Q9NY56,0,IDPPI
Q9Y330,Q06055,0,IDPPI
P0CG35,O75147,0,IDPPI
Q5VTM2,Q6MZM9,0,IDPPI
Q7Z5L4,Q9H246,0,IDPPI
O15090,Q6ZW61,0,IDPPI
Q8TC90,Q8IYL9,0,IDPPI
Q13639,Q8N8G2,0,IDPPI
Q96FC7,P59051,0,IDPPI
Q9UL49,Q96RD0,0,IDPPI
Q6NV74,Q8NEG4,0,IDPPI
Q6ZMI0,Q8IVW1,0,IDPPI
Q8IX12,Q6NT46,0,IDPPI
Q9ULV0,Q8N0W7,0,IDPPI
Q9Y2S6,Q9H7C4,0,IDPPI
Q6NV75,Q17RF5,0,IDPPI
Q9UHF7,Q8N587,0,IDPPI
Q8NI17,Q9UEU5,0,IDPPI
Q96F83,Q00994,0,IDPPI
Q641Q2,Q9BYW3,0,IDPPI
E5RHQ5,Q9BQI4,0,IDPPI
Q96S37,Q8TAP9,0,IDPPI
Q9BQI3,B2CW77,0,IDPPI
Q9P0K1,A6NCQ9,0,IDPPI
Q96LT6,Q8NEW7,0,IDPPI
O60238,Q9BXS4,0,IDPPI
Q6UN15,O15218,0,IDPPI
Q9BQE6,Q8N8I0,0,IDPPI
Q8IYG6,O43261,0,IDPPI
Q13111,Q6UXB2,0,IDPPI
P08700,E5RJ46,0,IDPPI
B2RU33,Q6ZP68,0,IDPPI
Q96PQ1,Q9BXU9,0,IDPPI
Q569H4,Q7Z4M0,0,IDPPI
Q8N2I2,A1E959,0,IDPPI
Q9UK00,P83859,0,IDPPI
A1A519,Q8NAU1,0,IDPPI
O00512,Q5VVW2,0,IDPPI
Q13137,Q9NRR8,0,IDPPI
P55011,Q8TF63,0,IDPPI
Q92783,A6NJ69,0,IDPPI
Q9H987,Q9Y5F8,0,IDPPI
Q9BZR8,P14138,0,IDPPI
B4DS77,P47224,0,IDPPI
Q9NQZ3,P34910,0,IDPPI
Q8WWW8,Q14061,0,IDPPI
P17031,Q99440,0,IDPPI
P0C7M8,A4D250,0,IDPPI
P30556,A4QN01,0,IDPPI
Q6ZWK4,Q6UXP3,0,IDPPI
Q13418,Q9HB09,0,IDPPI
Q9BXC9,Q5JVX7,0,IDPPI
P30511,Q9GZZ8,0,IDPPI
O15014,O95715,0,IDPPI
Q02383,Q8TBZ6,0,IDPPI
Q9Y5G8,Q9BWW9,0,IDPPI
Q9BXU9,Q8N755,0,IDPPI
P31249,Q5UAW9,0,IDPPI
Q6T4R5,Q16760,0,IDPPI
Q2KHR2,Q9UIL1,0,IDPPI
P09486,Q6ZUT6,0,IDPPI
Q9UL01,Q8N4M7,0,IDPPI
Q9UJY4,A6NGG3,0,IDPPI
Q12816,O60403,0,IDPPI
Q86Y13,A8MZG2,0,IDPPI
E9PJI5,Q86YH6,0,IDPPI
Q29RF7,Q6P1L5,0,IDPPI
Q3LI63,P00488,0,IDPPI
P51172,Q9H2X8,0,IDPPI
O15265,P04179,0,IDPPI
A4QN01,Q96I36,0,IDPPI
Q7L0J3,Q9Y6B2,0,IDPPI
P17540,Q8NAX2,0,IDPPI
O95396,P05204,0,IDPPI
P11586,A8MV81,0,IDPPI
Q7RTN6,Q8NFW5,0,IDPPI
Q96EY7,Q6IPX3,0,IDPPI
Q7L1I2,P41161,0,IDPPI
Q96JA4,Q15043,0,IDPPI
P20333,E9PI22,0,IDPPI
Q9Y4F9,P41225,0,IDPPI
Q96A32,Q8TEE9,0,IDPPI
Q8N983,Q96KP6,0,IDPPI
Q96R30,Q5SV17,0,IDPPI
Q9UJU5,Q13477,0,IDPPI
Q9NTI5,Q86V35,0,IDPPI
O75362,Q6P9G9,0,IDPPI
Q9NXZ1,A6NDU8,0,IDPPI
P35637,Q14994,0,IDPPI
Q14728,Q5SR53,0,IDPPI
Q6P3S6,Q7Z4H4,0,IDPPI
O60732,Q9Y3Z3,0,IDPPI
O75912,Q8TEF2,0,IDPPI
O60942,Q8N769,0,IDPPI
Q6UXX9,J3KSC0,0,IDPPI
O95136,Q56VL3,0,IDPPI
Q5BKZ1,Q8TEF2,0,IDPPI
P32004,Q8TAV5,0,IDPPI
Q96PH6,Q9NNZ6,0,IDPPI
Q14865,Q9NRD0,0,IDPPI
Q6P5S2,Q9BVW6,0,IDPPI
O14683,Q6PB30,0,IDPPI
Q9NYZ3,P10415,0,IDPPI
Q9H9Y6,Q8TAX7,0,IDPPI
P08727,Q6UW49,0,IDPPI
P22528,Q5TC63,0,IDPPI
O43426,Q9H987,0,IDPPI
Q16602,P81172,0,IDPPI
Q9ULJ3,Q96PH1,0,IDPPI
Q92900,P30050,0,IDPPI
Q66K89,Q86UB9,0,IDPPI
Q5SV97,Q8NEY8,0,IDPPI
Q86VQ3,Q8WVN8,0,IDPPI
Q5GLZ8,Q9H3Y8,0,IDPPI
Q96A11,Q7Z309,0,IDPPI
Q86UD7,P60014,0,IDPPI
Q9ULN7,Q9NXP7,0,IDPPI
Q6UN15,P12236,0,IDPPI
Q9NRE2,Q16552,0,IDPPI
P56817,O95868,0,IDPPI
Q13309,P06454,0,IDPPI
P34910,Q93098,0,IDPPI
Q8N6H7,P59861,0,IDPPI
O75886,P20800,0,IDPPI
Q8IYT1,P41161,0,IDPPI
Q07627,Q9Y3A0,0,IDPPI
Q9NSC2,O60826,0,IDPPI
O75690,Q9UJY4,0,IDPPI
Q15048,Q9HC52,0,IDPPI
P23588,Q13610,0,IDPPI
Q96EZ4,P46776,0,IDPPI
Q9UDV6,P11172,0,IDPPI
B1ATL7,Q6ZS82,0,IDPPI
Q8TC05,Q8N6M8,0,IDPPI
Q9H649,Q9ULZ0,0,IDPPI
Q96AV8,Q8IWE4,0,IDPPI
Q6MZM9,Q86TS9,0,IDPPI
Q3SYG4,Q8WZ71,0,IDPPI
Q8NAT2,P60014,0,IDPPI
Q53GS7,Q96MR7,0,IDPPI
O94993,O60234,0,IDPPI
Q86UA1,P24588,0,IDPPI
Q6P7N7,Q8WXS3,0,IDPPI
Q96CM3,Q69YW2,0,IDPPI
Q96F83,Q9ULY5,0,IDPPI
P31271,Q6NT89,0,IDPPI
Q5JUW0,Q6IB77,0,IDPPI
Q6ZN16,Q9P2H0,0,IDPPI
O94952,Q8WWF1,0,IDPPI
P18827,Q04760,0,IDPPI
Q6ZVF9,Q96RJ0,0,IDPPI
Q14397,A6NGK3,0,IDPPI
Q8NCM2,Q8N2C9,0,IDPPI
O60706,P17096,0,IDPPI
P57071,O94900,0,IDPPI
Q8NCD3,Q9GZK4,0,IDPPI
Q5GH77,P59090,0,IDPPI
P08621,Q9Y3Q8,0,IDPPI
Q9HCK5,P05114,0,IDPPI
Q96QT6,Q13822,0,IDPPI
P52306,A8MQB3,0,IDPPI
Q01538,P22001,0,IDPPI
Q9Y3X0,Q5SZQ8,0,IDPPI
Q52WX2,P62891,0,IDPPI
Q9HCH0,Q6ZT07,0,IDPPI
P26038,Q4V9L6,0,IDPPI
Q6IN85,P30050,0,IDPPI
Q06055,Q9NS26,0,IDPPI
Q9P2H5,Q8IXP5,0,IDPPI
P56975,Q6UW56,0,IDPPI
Q96NA2,H0YL09,0,IDPPI
Q5JUW0,P41440,0,IDPPI
O14645,Q0P641,0,IDPPI
Q969H0,Q5SVJ3,0,IDPPI
P22304,A8MQB3,0,IDPPI
Q9Y4C4,O75264,0,IDPPI
Q8N4B5,P51148,0,IDPPI
Q96A73,O60896,0,IDPPI
Q7Z2K8,P23280,0,IDPPI
Q8WY36,Q8NGP3,0,IDPPI
Q8NGD1,Q96KF2,0,IDPPI
Q9NS62,Q9Y6B2,0,IDPPI
Q12899,Q96MR7,0,IDPPI
Q8NGC4,Q5VT33,0,IDPPI
P52954,O60513,0,IDPPI
Q96PQ1,Q6P6B1,0,IDPPI
Q9UHF5,Q5T742,0,IDPPI
O43633,Q9Y6B2,0,IDPPI
A6NCF5,Q8NHX4,0,IDPPI
P10643,O95772,0,IDPPI
Q9BRS8,Q9UNA3,0,IDPPI
Q5T6X5,P20366,0,IDPPI
Q8TAX7,Q9BXC1,0,IDPPI
Q96G75,A1A519,0,IDPPI
Q8N475,Q0IIN9,0,IDPPI
Q9P2G4,O43805,0,IDPPI
O94819,Q4G112,0,IDPPI
Q6ZMY3,Q8ND71,0,IDPPI
Q99460,Q8IXQ3,0,IDPPI
Q9UP83,Q8N4B5,0,IDPPI
P50549,Q96RC9,0,IDPPI
Q2M2I8,Q8N5N4,0,IDPPI
P02786,P01135,0,IDPPI
A5PLN7,O94772,0,IDPPI
Q13772,P06307,0,IDPPI
Q8IUA7,P60411,0,IDPPI
A6NGN9,P0C7Q2,0,IDPPI
O60315,Q3MIT2,0,IDPPI
Q8WW38,Q9Y6J8,0,IDPPI
Q13630,Q9H1E3,0,IDPPI
Q9H4B7,P18509,0,IDPPI
Q5ST30,Q96KW2,0,IDPPI
Q96NM4,Q9UL25,0,IDPPI
Q86UE4,Q96RP3,0,IDPPI
Q3B7T1,Q15651,0,IDPPI
Q9NWM3,Q5TG53,0,IDPPI
Q9BQG1,O14545,0,IDPPI
P51151,Q6PDA7,0,IDPPI
Q9H488,Q9Y5R6,0,IDPPI
Q9P270,Q11203,0,IDPPI
Q8TEQ6,Q8IWB4,0,IDPPI
Q9HA92,Q9NUC0,0,IDPPI
Q8NFN8,Q9Y5V0,0,IDPPI
Q9H6X4,Q8NET1,0,IDPPI
Q9NVV4,O96001,0,IDPPI
Q15059,A6NKF7,0,IDPPI
Q8WVF5,Q9UJ90,0,IDPPI
Q4VNC1,Q8IXT2,0,IDPPI
O15244,A6NGG3,0,IDPPI
Q6P4I2,Q9NXF7,0,IDPPI
Q86TJ5,Q8WTP9,0,IDPPI
Q8NGU2,Q96PP4,0,IDPPI
Q8NGA5,P55808,0,IDPPI
Q53FT3,C9JXX5,0,IDPPI
P08151,A8MTL9,0,IDPPI
Q9Y240,Q2M3A8,0,IDPPI
Q8NGD1,Q8IXP5,0,IDPPI
O43699,Q6L8G9,0,IDPPI
Q8NHP7,Q9H9H5,0,IDPPI
O15105,Q86SY8,0,IDPPI
Q7L775,Q8IYD9,0,IDPPI
Q9H0B3,Q8TF05,0,IDPPI
O14654,Q5VTT2,0,IDPPI
P51648,C9JC47,0,IDPPI
Q9UGT4,Q3LI67,0,IDPPI
Q8NFW5,Q9Y2R0,0,IDPPI
Q96JE9,Q9UDY4,0,IDPPI
O15444,Q5JRK9,0,IDPPI
P31645,Q86VQ1,0,IDPPI
Q969J5,O15544,0,IDPPI
Q9NUT2,Q17RA5,0,IDPPI
P58215,P08949,0,IDPPI
Q8NA31,Q0VG99,0,IDPPI
Q86WT1,Q9HB09,0,IDPPI
Q8NET8,Q9BR10,0,IDPPI
P24855,Q14641,0,IDPPI
Q96N77,Q8TAG5,0,IDPPI
Q8N8V8,Q9P021,0,IDPPI
Q96RM1,Q8N4S0,0,IDPPI
Q53FA7,Q5VT28,0,IDPPI
Q15270,Q8NEW0,0,IDPPI
P13765,Q9UKY7,0,IDPPI
Q96RY5,P27694,0,IDPPI
Q14CX7,Q96RL1,0,IDPPI
Q13428,P20061,0,IDPPI
Q68CR7,Q9H8U3,0,IDPPI
Q5R3F8,Q9NNZ6,0,IDPPI
Q12967,Q9BQY9,0,IDPPI
Q9Y210,Q9BYQ7,0,IDPPI
Q15572,Q5XKK7,0,IDPPI
Q4KMQ2,Q9UL58,0,IDPPI
O95475,Q717R9,0,IDPPI
Q15109,Q8N4L4,0,IDPPI
P53355,A4QN01,0,IDPPI
O00570,Q13011,0,IDPPI
Q96NM4,Q92968,0,IDPPI
Q96M20,Q969F2,0,IDPPI
Q4U2R6,Q8N2X6,0,IDPPI
Q96JB3,Q7Z6K4,0,IDPPI
Q6JBY9,Q99801,0,IDPPI
Q9NU63,P05387,0,IDPPI
O76027,Q6NUI1,0,IDPPI
O00300,Q8IXB3,0,IDPPI
Q9BRR8,Q8N4B4,0,IDPPI
Q8IWB4,P48201,0,IDPPI
Q96KW2,Q9UKA2,0,IDPPI
P09430,P17735,0,IDPPI
Q9BWW8,Q9HB71,0,IDPPI
Q86XN7,Q8TE68,0,IDPPI
A6NCI8,P78333,0,IDPPI
Q9ULI3,P49286,0,IDPPI
Q9HCJ3,Q9BWN1,0,IDPPI
Q8NAE3,Q5VU69,0,IDPPI
Q96RM1,Q6A162,0,IDPPI
Q92630,Q8NCQ2,0,IDPPI
Q15155,Q9P270,0,IDPPI
A6NH00,Q4VX62,0,IDPPI
Q9H813,Q86UU9,0,IDPPI
Q8NHC8,Q6ZS62,0,IDPPI
Q8N9H9,Q14582,0,IDPPI
Q58DX5,Q5JQC4,0,IDPPI
P32926,Q16517,0,IDPPI
Q8TAE6,Q30KQ8,0,IDPPI
